21382,3,2,2
90621,2,2,1
82893,1,2,4
81484,3,1,3
53603,3,2,1
33847,2,3,1
29488,1,1,1
63609,1,3,1
42380,1,1,2
52090,2,3,2
31626,2,1,2
38780,3,3,1
80856,3,3,4
04657,4,1,1
80705,2,2,2
55014,2,3,1
54948,1,1,1
25242,3,1,2
19513,4,3,2
87908,2,2,4
50784,4,1,2
58089,2,4,1
53173,4,3,1
88901,1,4,2
57494,2,2,3
60571,4,2,1
18147,1,2,2
93961,3,3,1
91290,1,4,3
84539,2,2,3
27818,3,1,4
15189,1,4,1
80488,1,1,4
55702,2,3,3
86763,1,2,1
54950,2,1,1
90143,3,4,4
05930,1,1,1
38453,4,4,4
24339,2,3,1
17011,4,2,1
77159,3,1,4
32768,1,3,3
29418,3,3,4
17462,4,1,4
30732,2,4,2
02907,2,1,2
01375,2,4,2
83996,3,2,1
77448,3,1,3
49629,3,2,4
52108,2,4,4
43927,2,4,3
89747,1,1,2
94315,4,1,4
73705,2,4,3
76036,2,2,1
97530,3,2,3
65057,1,4,3
55479,3,4,2
97377,1,4,2
95599,4,2,1
47313,4,3,1
82984,2,4,3
42219,2,4,3
18406,4,1,2
06688,2,2,4
11343,3,1,2
19201,2,2,2
80586,4,2,4
96533,2,3,1
78945,1,3,1
08085,4,1,3
08540,2,3,3
53313,3,4,4
33455,2,1,4
71396,3,4,1
34091,1,2,2
44075,3,2,3
59789,2,2,4
64311,2,1,2
16803,3,2,1
21040,1,2,1
20011,1,1,1
17474,4,4,2
92666,3,2,2
71809,3,1,1
63119,2,3,2
64863,1,4,3
96458,2,4,1
86608,2,4,2
39939,4,1,4
99188,4,1,4
96744,2,1,1
43344,2,4,3
11903,2,2,2
97350,1,4,3
79243,4,2,4
66208,4,1,4
86641,3,3,1
40051,4,4,3
59042,3,4,4
85632,1,4,2
08588,1,2,3
57365,4,1,3
43251,4,2,2
16565,3,4,1
54695,2,3,3
78490,4,3,3
13270,1,1,1
43671,1,3,3
70031,3,3,4
94546,3,2,4
59472,3,4,2
06385,2,2,1
14247,1,3,4
98936,2,2,2
71890,2,4,1
84729,1,1,2
79621,4,4,2
24723,1,2,3
21938,1,3,2
15379,4,1,4
55267,2,1,3
62581,1,4,2
32055,4,3,1
75133,2,3,4
87977,4,3,4
09077,1,4,3
14355,3,2,4
62915,2,1,4
08909,1,4,4
92899,2,1,4
16801,3,1,2
98977,2,1,1
41812,2,3,2
98004,3,4,3
28216,2,2,2
85088,4,1,1
60433,1,3,1
67772,1,4,4
81607,3,1,2
98966,2,2,2
98268,4,3,2
42525,3,3,1
28240,1,1,3
76988,2,4,1
94416,1,4,4
80515,1,4,4
16627,3,4,3
49496,2,1,2
70297,3,1,1
69138,1,1,2
36942,3,1,4
53843,4,1,1
38404,3,1,3
35213,3,4,3
04272,3,1,3
20701,2,1,3
54062,1,3,4
14580,1,4,1
70088,4,4,2
93611,2,2,2
60949,1,2,1
56270,1,2,2
81747,3,1,2
01033,3,2,2
20722,1,1,3
57608,3,1,2
14279,2,3,4
84490,2,3,2
76485,4,2,2
09939,3,3,3
90996,2,1,1
06054,4,3,2
48054,3,2,3
08102,1,4,3
14019,3,2,2
95107,3,3,1
71873,3,4,4
14189,3,2,2
05358,2,2,1
95128,3,1,3
56623,3,4,1
82052,2,4,4
76789,4,3,4
76394,4,1,2
68257,2,3,3
38995,4,2,2
73579,2,2,2
82121,3,1,1
13287,4,3,3
55581,2,3,2
72186,1,1,2
31698,1,1,1
07052,4,3,2
03771,2,2,4
81593,3,4,2
41616,2,4,4
50008,1,3,2
74921,4,3,2
20023,4,4,4
89244,3,4,4
51296,1,1,1
10557,2,3,4
58296,4,1,2
58285,3,4,1
01927,2,2,4
04779,4,2,4
97833,3,4,4
84720,4,2,3
68816,3,2,1
69272,1,2,2
10895,4,4,2
98639,2,1,4
41713,2,1,4
13478,4,2,4
05898,4,4,3
60836,3,1,2
73758,2,2,4
88572,3,2,2
63617,2,3,4
22751,4,4,2
85280,4,3,1
88857,3,2,1
37699,2,4,3
59615,4,2,2
69374,1,2,1
30536,2,1,4
13299,4,4,2
59458,1,3,1
58435,3,4,4
13510,2,3,2
47891,4,1,3
75028,2,3,3
22261,1,2,3
32432,3,2,1
69960,3,1,3
90415,2,3,4
65376,2,4,4
22584,2,2,1
55886,1,1,3
30069,3,1,4
67947,3,2,2
60520,1,3,1
40836,4,4,4
45771,4,3,4
53394,3,3,4
80206,3,2,2
35217,4,3,4
83049,4,4,4
56399,1,4,3
15163,2,4,2
56328,4,2,4
23900,1,4,2
76671,3,3,3
00323,1,2,3
55676,2,4,4
47044,2,4,1
26855,3,3,1
38436,2,2,3
54738,1,4,1
18003,3,3,3
85539,3,1,3
98756,3,2,2
29809,1,4,3
22885,4,1,1
59780,4,1,3
66184,4,3,1
64520,3,1,2
66751,2,1,1
32597,3,4,2
60681,3,1,2
54325,4,3,4
71146,3,1,1
62608,4,2,4
68632,2,4,3
16958,2,4,3
81264,3,3,2
54727,2,4,4
68847,2,1,1
67844,4,1,4
97410,4,2,4
49378,2,2,1
35381,4,4,1
03384,2,2,3
52030,2,1,1
57125,2,2,2
85696,2,3,1
19547,3,1,3
50490,2,3,4
28084,2,3,3
33910,2,4,1
35047,1,3,4
42697,1,3,1
40204,4,4,3
14657,4,2,4
34953,4,2,1
57672,4,3,1
22373,2,2,4
54767,4,3,3
25176,2,3,2
24226,1,3,1
75371,3,3,3
81092,1,2,2
03234,3,3,1
21946,2,3,2
43498,4,3,2
95329,2,1,1
45199,3,1,4
93424,4,1,1
92849,1,3,1
81060,1,3,3
80761,3,1,3
71518,2,4,2
46392,2,3,1
68441,4,2,4
37783,3,1,4
42237,1,3,3
04916,2,4,1
44470,1,1,1
86861,3,1,3
92332,2,2,1
20281,3,4,2
76956,1,1,1
09769,2,2,3
21664,3,4,2
47668,2,3,2
19572,3,1,4
55472,1,3,2
69171,3,2,1
55918,4,3,2
34846,2,4,3
22363,1,3,4
30112,3,4,1
41025,4,2,2
18894,2,1,2
49742,3,4,4
80165,4,2,1
78263,4,3,2
22269,1,2,1
87953,2,4,4
45162,1,1,2
57009,4,2,1
25534,4,2,3
23006,3,4,1
27152,2,2,1
33611,2,2,4
85092,1,2,1
20289,4,4,1
54526,4,2,4
20655,3,1,4
63226,2,4,1
36223,1,3,3
79349,4,4,4
48277,4,3,2
42943,2,4,4
48033,2,1,3
30697,3,4,3
99314,2,2,3
94498,4,3,4
24605,1,2,2
46641,4,1,3
05254,3,2,3
47003,2,3,4
19832,1,3,4
16792,2,3,2
06963,2,1,4
70156,1,2,4
03377,1,1,1
92435,1,4,1
47193,4,3,3
92473,1,4,4
44893,4,3,2
48331,1,4,4
67094,2,4,2
62316,2,2,1
66548,2,3,3
11471,1,4,2
04484,2,1,4
30904,4,1,2
25347,2,4,1
78482,3,1,1
84749,1,1,2
33391,4,2,1
34939,3,2,2
63251,3,1,4
53236,2,4,2
18962,3,2,4
31153,1,4,4
69856,1,2,2
67263,4,4,1
34162,3,3,2
88961,3,1,1
99936,1,3,2
15427,3,2,2
43176,2,3,4
51410,4,1,1
10710,4,1,3
84670,2,1,1
51115,4,2,1
41690,3,2,3
94118,1,1,3
53129,2,2,4
42738,4,3,4
73357,3,4,3
68713,2,3,4
90839,1,4,2
75164,1,2,3
28607,3,4,4
22613,3,3,2
01913,1,3,1
41321,4,1,3
18600,3,2,3
59982,2,2,4
95309,4,3,1
19382,3,3,1
18909,4,4,3
17215,3,3,1
00257,4,3,4
36057,1,2,1
25966,3,2,3
00951,1,3,1
25083,1,3,3
99037,1,2,4
39478,3,2,4
72857,4,2,3
14823,1,4,3
54828,1,2,2
61274,3,4,1
49354,1,2,3
78142,4,3,3
91831,3,4,4
09469,4,2,2
65576,2,2,3
79628,4,4,4
44039,3,4,1
63428,4,3,4
40401,1,1,3
57371,2,3,2
42543,1,3,4
75354,4,4,1
08300,4,3,3
69742,1,3,1
64330,2,2,2
89107,4,3,3
76438,4,1,4
35942,4,4,1
35648,1,2,3
18937,3,2,1
81633,3,3,2
56662,4,2,4
13531,4,1,1
73103,1,1,2
37310,1,3,4
41625,2,3,4
70019,1,3,1
83575,3,4,2
16310,2,1,4
35971,2,1,1
49107,1,4,3
64089,1,3,1
67892,4,1,3
45995,3,1,3
26450,2,1,2
94754,3,3,2
83423,2,2,4
91952,1,4,2
95816,3,2,2
12029,2,3,1
36000,3,4,1
01421,4,4,4
82820,1,4,2
87393,2,3,3
25850,4,3,2
55343,1,2,1
03021,1,1,3
07895,2,2,1
55412,1,4,1
91273,1,4,1
64002,2,3,4
64040,3,2,2
55677,2,1,3
66608,4,2,2
05100,2,3,4
46288,4,4,1
11951,3,2,2
91013,2,3,1
00930,2,2,2
80608,1,3,4
90086,3,2,4
78610,3,1,4
45972,4,3,1
29171,3,1,3
21204,3,4,3
08522,4,1,4
12753,1,3,2
18953,2,2,2
40113,1,4,2
94489,4,3,1
01059,1,2,4
09744,3,1,4
56550,4,2,1
98427,2,4,4
54205,2,4,3
84575,4,2,3
15212,2,3,3
85358,2,2,1
55858,1,3,4
81280,2,4,4
95692,3,1,4
57867,3,3,2
57599,2,4,4
28752,2,1,4
16452,4,3,3
81404,2,2,2
15548,3,3,4
37631,4,4,1
96363,2,4,2
95247,4,2,3
03282,1,2,4
24294,3,3,2
62963,2,1,2
15878,2,2,1
77539,2,2,2
27169,2,2,4
65917,3,1,2
88105,2,3,4
23472,4,2,2
14309,1,3,2
65538,3,3,1
07491,1,1,4
70241,3,3,1
75878,3,1,1
00307,3,2,3
89812,2,3,2
03472,1,3,3
00154,4,3,3
23987,4,2,4
12552,3,4,4
25561,4,4,4
50624,4,4,1
67041,2,2,4
48084,2,1,4
81830,4,3,3
37801,2,4,1
70815,4,1,1
42364,1,2,2
50188,2,3,2
92382,2,3,3
61780,1,1,4
57577,4,2,2
80887,4,2,2
91600,3,2,3
40714,2,1,1
08373,3,1,2
84701,3,3,4
83637,4,3,1
36745,2,2,3
25603,4,4,3
57659,1,1,2
83229,4,3,1
03455,4,2,4
27583,2,3,1
70275,2,4,4
17297,3,4,2
33228,3,2,1
79074,2,3,3
34075,4,1,1
17037,4,3,3
20795,3,1,4
37372,1,4,1
64601,2,4,4
26476,3,2,1
24165,4,1,1
41265,1,2,2
00299,2,2,3
71627,3,3,3
18013,4,4,3
08557,2,1,3
62403,1,2,2
97056,3,1,2
76814,2,1,4
77455,4,2,3
51755,2,4,3
28729,2,1,4
13914,3,1,3
74015,1,2,1
62102,2,4,3
24467,2,1,3
16107,4,1,4
77119,3,4,3
95044,4,4,2
08276,3,1,2
68687,3,2,2
38000,4,3,3
61850,1,1,3
36487,3,4,3
17025,3,1,4
56027,4,3,1
70600,1,1,1
30719,2,3,2
90251,4,2,4
41502,4,1,1
13862,2,1,2
79474,1,1,3
81740,3,4,1
15180,2,1,3
65884,4,2,2
79676,3,1,3
10506,3,2,4
91715,1,2,2
95500,4,1,3
37704,2,1,1
79582,4,1,2
00673,2,4,2
30162,2,3,4
78051,3,3,2
17603,1,4,2
79180,3,2,3
91799,3,2,2
11037,3,4,4
64913,3,3,3
67397,1,2,1
14303,4,1,3
93745,2,4,2
21212,1,1,2
68022,1,1,4
11228,2,3,2
31208,1,3,1
47644,1,1,4
05469,2,3,2
13887,1,2,4
40801,1,4,2
66812,4,3,1
56347,4,4,3
84127,3,1,4
57394,2,3,4
05941,2,3,3
63984,1,1,2
45792,2,4,4
78786,3,3,4
37459,2,4,1
78695,1,3,3
50338,1,1,3
62510,4,4,3
93777,1,2,1
03623,4,2,1
12133,2,4,1
22397,2,3,1
62892,2,1,2
43363,3,3,2
28722,4,3,2
38097,1,3,3
20483,3,2,1
83012,1,1,3
30701,4,2,3
79920,2,1,1
67678,4,1,4
27854,3,2,2
64554,1,2,3
73280,2,3,4
87309,1,4,3
45742,2,4,1
90042,2,4,4
28199,2,4,3
76062,4,4,2
39224,2,3,2
79711,2,4,3
52545,1,4,2
43202,2,3,1
66511,3,1,1
87643,3,3,1
73719,2,1,2
83943,2,2,2
04622,1,2,1
50788,2,1,4
41314,3,2,4
29396,4,1,3
47450,3,1,4
32351,2,1,4
08758,4,3,4
67942,4,1,3
74356,3,1,1
97998,2,3,2
54232,1,2,3
11156,1,4,4
32049,3,1,3
55043,4,1,3
29523,4,2,2
03298,2,4,3
01833,1,1,1
86392,1,1,3
13776,1,2,2
79358,2,1,3
16808,2,4,3
39638,3,4,2
67795,1,2,3
07152,2,1,1
15458,1,4,3
32192,4,2,2
76156,1,4,4
42053,4,4,4
86049,4,1,3
63343,4,1,4
42231,4,3,3
73235,2,2,1
75468,1,4,4
44540,4,4,2
11750,1,3,3
73129,1,4,4
22966,2,3,2
37889,4,1,2
95855,1,4,1
46359,1,4,3
93417,4,3,3
24052,4,1,1
47390,1,1,1
91160,3,1,1
56202,1,2,3
84283,4,1,1
62264,3,3,3
05959,4,4,3
61700,1,2,3
51130,1,4,2
83093,4,3,3
27183,2,2,1
86347,4,4,1
76072,2,3,1
87440,2,3,4
67417,4,4,1
66685,2,3,3
39839,4,2,3
59067,2,3,3
55384,2,4,3
41476,2,3,3
13240,3,2,2
08844,3,3,2
91551,2,2,2
61862,4,3,3
63080,2,1,2
80249,4,3,1
11513,2,1,4
45946,2,2,3
32534,2,3,4
85390,1,3,2
46165,2,2,3
75313,1,1,1
90734,2,3,1
75893,2,1,2
51430,2,4,3
90856,3,4,3
88487,1,2,1
95832,4,4,1
55765,1,2,2
64752,3,4,4
59211,2,3,3
52866,4,2,3
64276,3,4,4
05551,3,2,2
78940,4,1,4
85647,2,4,4
49229,4,2,2
32419,2,1,3
37189,1,3,2
45576,2,2,2
62236,4,1,3
70113,1,2,3
05471,1,2,2
70526,1,3,2
02629,3,4,3
64103,4,3,3
95932,1,2,4
86184,1,2,1
35898,3,2,3
09427,3,2,2
29276,4,2,1
19618,4,4,4
53447,4,4,3
54251,4,1,3
53493,4,2,4
91703,1,3,1
96557,2,4,1
81070,1,4,3
33921,3,4,4
34019,3,3,2
14708,2,1,1
23655,3,1,3
93170,1,3,3
54530,2,2,1
86227,3,2,4
46152,1,3,4
61103,1,3,1
32645,3,4,4
02207,2,1,2
17030,3,2,2
48198,4,3,1
09996,2,3,4
28488,2,2,1
71691,4,3,4
58720,3,3,3
09407,2,1,1
79642,4,3,3
05460,2,3,2
99322,1,2,1
98383,1,1,3
25138,1,4,4
43401,2,2,4
44091,2,2,2
48049,2,2,3
44031,3,2,3
72725,2,1,2
69448,1,4,4
29564,1,3,4
73036,2,3,4
31343,3,1,2
61626,1,1,1
96128,2,3,2
37988,4,4,3
52511,1,4,1
27300,3,3,1
51817,3,2,2
72991,1,4,3
85855,1,1,1
26747,3,3,4
06646,4,2,2
48550,4,3,3
37799,2,3,2
91701,1,3,3
15234,1,4,2
05333,1,2,4
27434,2,1,1
58833,3,2,3
72606,3,2,4
92067,2,1,4
76766,1,2,1
40673,3,4,2
82042,2,3,2
20727,1,3,1
84937,2,4,4
65652,3,4,3
72534,1,2,1
79960,3,1,4
81931,3,1,3
56579,2,2,1
91610,1,3,1
78659,1,1,1
89193,2,1,2
77777,3,4,1
28310,4,3,4
13349,1,1,1
62742,4,1,4
12683,3,1,1
60338,2,3,2
38724,3,4,1
58797,3,3,3
02593,3,4,3
62532,4,3,1
89185,1,4,3
42240,3,2,2
02920,4,3,2
80467,3,2,4
51342,3,1,2
14368,4,3,2
42350,4,2,4
09003,2,3,1
68883,2,4,4
19100,1,4,4
11608,3,2,1
27252,2,2,4
36751,2,1,3
04512,3,1,2
03110,2,1,2
08614,2,4,4
32963,4,3,2
08125,4,3,4
67445,2,1,1
91267,1,1,3
48565,3,4,4
47838,4,3,2
51105,3,3,2
59978,1,4,2
35574,1,1,1
09434,3,1,4
98014,4,2,2
48958,3,3,3
21691,3,3,2
42296,1,2,4
00013,3,2,3
53012,3,2,4
63557,1,2,2
09811,4,4,1
74510,4,4,3
07942,4,3,1
83478,4,3,1
93454,1,4,4
13978,2,4,3
11393,4,3,3
45131,4,2,1
41868,1,4,2
75941,2,1,4
52981,3,3,4
92787,2,4,1
12607,4,2,3
53708,2,2,1
62110,4,2,2
00242,4,1,4
79340,1,1,4
76310,3,2,2
49573,1,3,2
58243,1,1,3
22468,2,3,3
51327,3,2,2
59448,2,2,1
21007,4,1,4
07449,4,1,3
70210,2,2,3
25141,1,1,2
30671,4,4,3
23493,4,4,4
90052,4,4,1
48478,3,1,1
41435,4,2,4
69169,2,3,1
32153,4,2,3
82441,4,3,2
98178,4,3,2
64889,2,4,2
93267,4,2,4
03519,2,4,2
53575,2,2,1
90563,4,3,4
21370,4,2,1
00846,1,2,1
99754,2,1,4
15497,3,2,3
87486,4,2,2
30934,4,3,1
17807,1,3,1
92006,1,3,3
41976,3,1,3
94892,2,4,4
15300,1,3,3
49906,2,2,1
95880,1,3,1
62048,4,4,4
49816,3,2,4
61502,2,1,4
63569,4,4,4
07999,3,1,2
25026,1,3,3
81508,4,2,2
30608,4,3,2
44963,1,1,1
65043,2,2,2
19577,3,4,1
95892,1,4,3
25092,2,1,2
11486,4,4,2
53098,4,1,2
07141,2,1,3
18822,2,1,2
41041,1,1,1
61436,4,4,3
46858,4,4,1
26049,4,4,2
62300,2,3,1
95522,3,1,4
91202,1,2,1
68682,3,4,3
53002,3,1,3
06522,1,1,4
11715,3,3,4
75234,4,3,1
17461,3,2,4
89299,3,4,2
04507,2,1,1
87561,4,4,1
50264,1,4,3
50148,2,3,2
83287,1,1,2
02890,2,3,3
58854,3,1,4
32951,1,2,1
47257,3,4,3
94142,2,1,4
00135,1,4,4
17096,1,1,2
38091,4,2,4
72367,1,3,1
00145,4,4,3
17310,4,3,3
26596,4,1,3
21265,2,3,4
55404,3,1,3
58759,3,1,2
57772,1,3,3
72913,2,2,4
75326,1,3,4
71987,4,2,2
62815,3,1,2
31040,4,2,4
90571,3,4,3
16323,2,1,1
08208,4,1,1
17473,2,1,3
74936,3,4,1
46445,1,2,4
87381,2,3,1
43637,4,3,2
54754,4,4,4
81199,1,2,1
49594,3,3,4
36484,1,3,2
94040,2,3,2
63621,1,4,3
53578,1,2,1
96084,4,3,2
68391,1,4,1
62295,4,4,3
23929,2,3,4
06456,1,1,1
59622,4,1,1
93339,2,2,4
69031,1,2,4
80735,2,1,4
46109,4,4,2
38160,3,3,3
66438,1,2,1
65607,1,4,1
77858,4,3,2
20935,2,4,1
80922,1,3,1
69496,1,3,3
08147,4,3,1
21967,2,4,1
39075,4,2,2
48164,2,1,4
88474,2,2,1
16380,2,1,4
87510,2,3,2
08601,3,2,4
11505,4,1,4
98159,1,1,3
91900,2,3,3
33156,3,1,4
11428,2,4,1
95910,2,2,1
33789,4,1,2
18886,3,4,1
59722,3,4,4
90090,3,3,4
56737,2,1,2
22781,2,2,2
23381,4,4,2
96836,4,1,3
51096,2,2,4
18076,3,4,2
75921,1,3,4
58096,2,4,1
43906,3,1,4
91787,2,4,2
15434,3,3,3
86454,4,1,2
89145,2,3,1
45255,2,2,2
02931,3,2,2
96863,3,4,1
78554,3,3,4
15563,1,4,3
27046,2,1,4
80373,1,2,4
51233,3,3,4
90821,4,1,3
13932,3,4,3
73085,1,1,1
43070,3,2,1
30632,4,4,4
38906,3,1,3
19707,1,4,1
81138,2,4,3
13809,1,2,1
67202,2,1,1
63000,4,4,3
02287,3,1,4
39710,4,1,2
10521,1,3,1
34715,1,3,4
87677,3,2,4
92661,3,2,4
35375,2,2,1
83174,2,4,4
51495,2,1,4
59813,4,1,4
05850,1,3,4
99241,2,1,3
65245,1,2,4
83670,1,2,2
47902,1,1,4
31866,2,4,4
96276,2,4,2
99082,1,1,1
07198,1,2,3
93407,2,1,2
06975,1,2,2
52594,4,1,1
04824,3,2,4
57690,3,1,3
11501,4,3,1
15632,4,1,2
36612,4,3,2
14205,3,1,1
98114,4,2,2
58001,1,4,4
54125,2,2,3
67775,1,1,1
39872,3,2,1
55701,4,3,1
34583,3,4,3
94726,3,1,2
09404,1,4,2
10351,2,2,3
82341,2,2,2
65498,1,1,4
89121,1,3,1
77638,4,2,4
87869,4,4,1
29342,2,1,2
93384,3,1,3
49718,2,3,2
79868,3,1,3
52904,2,3,1
58865,2,1,3
26204,4,4,3
58251,4,1,4
70148,2,1,1
32308,1,1,1
58335,1,2,1
40550,2,4,3
37272,2,1,4
46729,2,1,2
31090,4,4,1
95433,4,3,2
53373,1,1,3
37942,1,3,2
99358,4,4,2
88650,1,1,4
04214,2,3,2
03945,4,4,3
94297,2,3,4
88366,4,2,4
74786,3,1,2
62552,4,2,4
89306,4,4,1
51426,1,2,4
31184,2,3,2
80603,3,1,2
59858,4,4,4
57523,2,1,1
95969,4,1,3
87219,3,3,2
32554,3,4,2
88195,3,4,4
49443,4,3,3
56103,2,2,2
12150,2,2,2
65719,1,4,3
93341,3,3,1
00094,3,1,1
92936,3,4,1
41802,1,2,4
19890,3,4,4
02668,1,2,1
72867,3,4,4
72904,1,2,3
79877,3,4,4
23321,3,4,4
69080,4,2,2
82728,3,4,1
53956,4,1,4
22772,1,4,3
48637,4,2,3
72555,4,4,3
16501,3,3,3
31741,1,3,1
29353,2,2,3
98088,2,4,4
33124,1,1,1
18684,1,3,1
21941,1,2,1
37408,2,4,4
05145,3,3,1
30138,4,3,3
29019,3,3,4
25335,2,2,1
16077,2,3,3
82478,4,1,2
54107,3,1,4
87922,2,2,1
19823,3,3,3
91159,2,4,1
18920,2,3,3
91300,1,1,2
42522,4,4,4
72164,3,1,4
50913,1,3,1
07526,3,1,1
93459,1,1,3
02764,3,4,2
23894,3,2,1
64105,1,2,4
36572,4,3,4
23344,4,2,3
35449,2,1,1
73645,1,1,1
63180,4,2,2
11811,2,2,3
21102,4,2,4
68589,4,2,3
24486,4,3,3
67177,4,3,2
14725,2,2,3
01766,3,3,1
92233,3,2,2
75495,1,3,2
96260,3,4,3
21667,2,2,1
23764,1,4,1
31601,4,3,1
38465,4,2,4
75410,3,2,2
34240,1,3,3
82171,2,1,4
22637,2,3,3
23577,3,3,1
57461,4,4,1
95953,3,3,4
74434,3,3,1
21411,1,4,3
02072,1,4,2
95752,4,4,1
05647,3,4,3
09189,2,1,3
80354,3,4,2
25348,3,3,4
30687,2,3,1
03121,2,4,3
64559,3,3,2
45414,4,1,4
03427,3,3,1
02624,1,3,3
78195,4,3,2
54482,1,3,2
19969,3,4,1
29578,4,4,4
91009,1,3,3
28810,1,2,3
20138,1,3,4
14605,4,1,3
76414,1,2,3
05790,4,2,2
93276,3,2,1
95589,2,1,3
39760,1,2,4
49991,1,1,3
98732,1,1,2
22683,3,2,3
04835,2,3,3
68180,3,2,2
63629,1,1,3
65130,1,3,3
93580,1,2,4
58383,3,2,3
64929,2,1,1
63124,2,2,4
91241,2,3,4
41242,1,3,2
79940,2,4,2
34187,2,1,4
70981,4,3,2
44715,2,3,1
27402,2,4,4
87875,3,1,1
11725,1,3,1
71244,3,1,3
00629,2,3,3
83724,3,2,3
76960,2,1,2
04525,4,1,2
67921,2,3,1
59010,1,2,2
42415,2,2,3
11242,4,4,2
03041,3,3,4
07357,3,2,2
43550,3,4,1
64967,4,2,4
35106,1,4,2
59425,3,3,4
47030,4,4,4
40224,3,3,4
71897,1,3,1
10021,2,3,1
94007,2,1,4
50410,3,4,1
31649,4,3,2
84268,1,1,3
16650,4,1,4
30979,4,2,2
39109,1,3,1
99599,4,3,4
44967,4,2,2
39354,1,4,1
77927,4,3,4
04888,1,1,2
08986,3,2,2
54004,4,4,1
68335,4,1,3
22555,3,4,4
75084,4,3,3
26682,1,1,2
63905,3,3,2
24120,3,3,1
64481,3,2,4
08507,4,1,3
51519,1,4,2
44062,1,3,4
43442,1,2,4
35511,3,2,4
62482,4,3,4
47782,3,3,4
64699,2,3,3
98476,3,3,1
44132,2,4,3
29733,4,4,2
06146,4,2,1
38973,1,3,3
67007,1,2,3
07705,1,3,1
30483,3,2,2
88868,2,1,4
96205,4,2,2
06202,3,1,2
53487,2,2,4
82208,1,2,3
39435,2,1,2
34171,4,2,4
44453,2,4,3
84813,2,1,1
07109,3,1,1
76959,2,1,3
99093,1,1,4
95112,3,2,1
65332,2,2,4
61381,4,1,2
13615,4,2,1
81716,2,3,3
46170,2,4,4
38310,4,2,4
04886,1,2,4
14656,1,4,4
20445,3,1,4
42227,3,4,1
09721,2,3,2
34932,1,2,2
47400,3,3,3
94004,2,1,2
46540,2,4,4
87113,4,3,3
89989,3,4,4
34996,2,1,4
83124,1,3,3
31994,1,2,4
50803,1,2,2
59438,1,4,2
68717,4,1,3
34884,4,2,1
75318,1,4,3
39803,3,3,2
24380,2,2,4
91046,2,2,1
62653,3,1,3
42279,3,1,3
36777,3,1,1
58059,1,2,2
33814,2,4,2
73718,2,1,2
59393,2,2,4
86006,3,3,3
00354,4,4,3
85942,4,2,2
78778,2,4,4
63966,1,4,3
01064,1,3,4
10915,3,4,4
55236,2,2,4
81462,2,1,3
57477,2,4,3
89597,4,2,1
20929,3,2,4
12246,1,1,2
32500,3,3,3
80951,2,3,4
56170,4,3,4
46096,2,3,3
16114,2,4,3
55126,4,4,1
47355,4,4,4
93872,2,1,2
99060,2,1,4
11065,4,1,4
39265,2,1,2
50684,1,3,3
75542,2,2,3
49117,3,2,2
38917,1,1,4
58777,3,1,2
25379,2,1,3
37614,4,2,4
02750,3,4,3
80670,4,4,1
95434,3,2,4
96693,1,3,3
35062,1,4,3
60515,4,1,2
63073,4,1,3
97305,2,3,2
89132,2,1,4
13108,3,2,4
83452,4,4,1
65323,2,1,3
93314,4,1,2
38966,2,1,1
59262,1,2,3
46580,1,3,2
77125,2,4,2
61457,1,2,3
70380,4,2,3
28941,4,4,4
58318,3,3,2
42859,4,3,1
99539,4,2,2
16001,4,3,4
12624,3,1,3
79576,4,1,1
75929,1,1,2
98821,1,3,2
41721,3,4,3
29594,4,4,2
01370,2,3,3
33341,1,1,3
37453,4,3,4
18461,3,3,1
67385,3,4,1
51270,2,2,4
74597,3,2,4
64153,2,3,4
97090,3,3,1
18900,2,2,2
60619,4,1,2
58194,4,1,1
66953,2,4,2
71277,4,3,2
60644,1,1,1
79981,4,2,2
45122,4,3,3
23909,1,3,4
87204,2,1,2
91754,1,3,3
91689,1,1,2
49538,2,1,1
80912,2,1,3
39986,2,2,2
76944,1,3,2
97591,4,2,4
33559,2,1,1
71078,3,4,4
35544,3,3,2
44000,3,2,3
45843,4,2,3
36970,4,2,3
22195,3,1,3
84926,1,1,3
62635,4,3,4
41577,4,3,1
10365,4,1,3
62458,2,2,4
61715,4,2,3
44666,3,2,1
47570,2,1,4
37064,4,1,4
53893,3,4,1
42322,3,1,1
68199,4,4,1
53251,4,4,4
22520,2,2,2
04470,2,3,1
77084,4,1,1
86372,1,2,2
12290,3,1,1
28954,2,1,3
49388,1,1,3
99209,1,4,1
29349,3,4,3
30078,2,2,4
37597,2,1,1
40816,4,1,3
91682,1,4,2
67275,1,2,4
36418,1,2,1
71282,1,1,2
64032,4,4,2
23732,1,1,3
80785,1,1,2
66505,1,3,1
79990,1,3,4
92866,4,3,4
09553,4,1,3
89353,1,1,1
25373,4,3,3
25589,4,4,1
40362,3,4,3
23546,1,3,4
19624,4,1,3
50724,2,3,4
03328,3,4,1
37576,3,3,4
82584,1,2,4
69197,2,4,2
68076,3,3,1
89045,2,3,4
41766,4,2,1
23512,2,2,1
89976,1,3,2
00831,4,3,3
94090,2,4,3
59096,4,3,2
98722,3,2,3
05762,3,4,3
62216,3,2,4
88765,2,1,3
80308,2,2,1
83447,2,1,3
16228,2,3,3
89450,2,2,2
98222,2,4,3
61824,4,4,2
54676,4,2,3
90308,2,3,2
76907,3,1,1
76253,1,2,4
30000,3,1,2
13669,3,4,4
56257,2,4,4
01027,4,3,3
